id,host_id,neighbourhood,property_type,room_type,accommodates,price,minimum_nights,maximum_nights,bedrooms,beds,cancellation_policy,number_of_reviews,review_scores_accuracy
2804089,13110261,3,2,4,2,34,1,1125,1.0,1.0,flexible,0,
2831712,8618270,6,2,1,2,100,2,1125,0.0,1.0,flexible,4,9.0
2836677,14510906,11,15,1,1,79,3,1125,1.0,1.0,moderate,18,10.0
2848002,5870021,4,22,3,2,36,2,365,1.0,1.0,strict_14_with_grace_period,24,10.0
2848113,5870021,4,22,3,2,36,2,365,1.0,1.0,strict_14_with_grace_period,53,10.0
2858563,14615670,3,26,3,1,12,3,1125,1.0,1.0,moderate,3,10.0
2863665,14636903,11,2,3,2,20,2,1125,1.0,1.0,moderate,215,10.0
2865649,13546932,11,2,3,2,91,1,1125,1.0,1.0,flexible,0,
2894095,14791549,5,2,1,10,70,2,1124,2.0,3.0,moderate,89,10.0
2905087,4093881,6,2,3,2,24,2,10,1.0,1.0,moderate,27,10.0
2908957,2281290,6,33,1,2,61,1,1125,1.0,0.0,moderate,33,9.0
2918765,14905408,11,2,3,2,78,2,1125,1.0,1.0,flexible,10,10.0
2919309,12698417,4,26,4,2,15,2,10,1.0,1.0,moderate,0,
2932151,13793390,11,2,3,2,12,1,1125,1.0,1.0,flexible,0,
2942919,14993631,4,7,1,2,23,2,1125,1.0,1.0,strict_14_with_grace_period,61,9.0
2943586,2281290,3,2,1,5,48,2,1125,3.0,4.0,moderate,95,10.0
2943836,13709233,3,2,1,4,57,3,90,2.0,2.0,moderate,54,10.0
2957790,1671446,14,26,3,1,14,3,360,1.0,1.0,strict_14_with_grace_period,14,10.0
2979950,14170388,3,26,3,2,19,7,90,1.0,1.0,moderate,32,10.0
2984619,15219834,11,2,1,2,68,2,1125,1.0,1.0,strict_14_with_grace_period,60,9.0
2984948,15219834,11,2,1,2,79,3,1125,1.0,1.0,strict_14_with_grace_period,23,8.0
2985126,15219834,11,2,1,2,34,2,1125,1.0,0.0,strict_14_with_grace_period,8,9.0
2986194,15219834,11,2,1,4,101,3,1125,2.0,2.0,moderate,22,9.0
2986213,15227398,6,2,3,1,17,1,1125,1.0,1.0,flexible,0,
2987766,15219834,11,2,1,2,79,3,1125,1.0,1.0,moderate,28,10.0
2993993,15219834,11,2,1,6,134,2,1125,3.0,4.0,strict_14_with_grace_period,50,10.0
3011163,14170388,3,26,3,2,19,7,90,1.0,1.0,moderate,24,10.0
3013008,15200931,11,2,1,3,83,1,1125,1.0,2.0,flexible,70,10.0
3027692,9350608,6,2,1,2,57,3,365,1.0,1.0,strict_14_with_grace_period,71,9.0
3030227,9194788,3,2,3,1,20,2,1125,1.0,1.0,moderate,1,10.0
3031671,15441630,6,2,3,2,188,1,1125,1.0,1.0,flexible,0,
3033052,1979000,3,26,3,2,19,1,30,1.0,2.0,flexible,30,9.0
3033293,15451517,6,2,1,6,102,2,90,2.0,3.0,moderate,92,10.0
3047414,1969996,6,26,3,2,40,1,1125,1.0,1.0,strict_14_with_grace_period,6,10.0
3049887,15219834,11,2,1,2,73,3,1125,1.0,0.0,strict_14_with_grace_period,31,10.0
3057573,15563543,11,2,1,4,146,2,1125,2.0,2.0,moderate,150,10.0
3061812,15585871,6,2,3,3,23,3,1125,1.0,2.0,flexible,0,
3074692,15329677,3,2,3,2,35,2,30,1.0,1.0,flexible,0,
3105424,12215962,11,2,1,4,112,28,1125,2.0,3.0,moderate,11,9.0
3112616,1969996,6,26,3,2,62,3,1125,1.0,1.0,strict_14_with_grace_period,11,9.0
3125152,15870402,11,2,3,2,45,4,45,1.0,1.0,moderate,4,10.0
3148012,15981957,6,2,1,4,102,2,1125,2.0,3.0,strict_14_with_grace_period,119,10.0
3157656,2872228,6,15,1,4,108,2,30,2.0,2.0,moderate,35,9.0
3168035,8539814,6,24,4,9,12,1,1125,1.0,1.0,strict_14_with_grace_period,16,9.0
3168084,8539814,6,2,1,16,254,3,30,3.0,20.0,flexible,0,
3168086,8539814,6,31,1,16,9,1,1125,2.0,16.0,strict_14_with_grace_period,33,9.0
3176344,16104577,6,2,3,1,16,1,1125,1.0,1.0,moderate,0,
3183133,15219834,11,29,1,1,38,2,1125,0.0,1.0,strict_14_with_grace_period,27,10.0
3217039,2815155,6,26,1,2,60,30,60,1.0,1.0,strict_14_with_grace_period,5,10.0
3237348,14656564,6,2,1,6,136,2,1125,2.0,2.0,strict_14_with_grace_period,179,10.0
3242026,12682760,11,2,1,6,42,5,365,3.0,4.0,strict_14_with_grace_period,66,10.0
3251415,15831595,11,2,4,2,57,1,1125,1.0,1.0,flexible,0,
3281548,13080645,6,2,3,1,19,1,1125,1.0,1.0,flexible,0,
3282602,16589835,6,2,1,2,170,1,1125,1.0,1.0,flexible,0,
3286979,1969996,6,26,3,2,54,3,1125,1.0,1.0,strict_14_with_grace_period,3,9.0
3290940,16118272,6,2,3,1,11,1,1125,1.0,1.0,moderate,1,10.0
3293072,16636749,6,29,1,2,114,3,180,1.0,1.0,moderate,101,10.0
3293497,16639078,6,2,1,2,51,2,360,1.0,1.0,moderate,66,10.0
3293655,12389380,6,2,1,7,215,3,90,2.0,4.0,strict_14_with_grace_period,28,10.0
3310016,5634629,6,2,3,1,10,1,1125,1.0,1.0,flexible,15,10.0
3311029,16719050,6,2,1,2,62,6,30,1.0,2.0,strict_14_with_grace_period,16,10.0
3311808,10948949,6,2,1,2,28,1,1125,1.0,1.0,moderate,0,
3311971,8069764,6,4,3,2,62,1,1125,1.0,1.0,flexible,3,7.0
3314993,16754106,6,2,3,1,17,1,1125,1.0,1.0,strict_14_with_grace_period,1,
3317931,4894198,11,2,3,2,199,1,1125,1.0,0.0,flexible,4,10.0
3319297,2346707,6,2,1,2,45,1,1125,1.0,1.0,flexible,30,10.0
3319445,10917267,6,2,1,5,74,1,1125,1.0,3.0,moderate,152,9.0
3325163,13070025,4,26,3,1,16,7,1125,1.0,1.0,flexible,4,10.0
3332515,198640,6,2,1,4,31,2,1125,2.0,0.0,flexible,162,9.0
3344746,14123007,14,26,3,1,15,3,1125,1.0,1.0,flexible,16,10.0
3354165,16924864,6,29,1,3,61,2,365,1.0,2.0,moderate,10,10.0
3368278,16994304,6,2,1,2,23,15,15,1.0,2.0,moderate,0,
3386326,5286231,3,29,1,4,38,2,1125,2.0,2.0,moderate,22,10.0
3386470,17085965,1,2,3,1,12,14,1125,1.0,1.0,flexible,4,9.0
3422086,17019424,3,2,3,2,20,1,1125,1.0,1.0,flexible,1,10.0
3424613,17224984,11,2,1,3,44,2,365,2.0,3.0,flexible,45,10.0
3449036,12389380,6,2,1,4,89,3,1125,1.0,1.0,strict_14_with_grace_period,101,10.0
3467163,17468617,4,26,1,2,57,2,1125,1.0,2.0,strict_14_with_grace_period,1,8.0
3468307,16297760,6,2,3,1,32,1,1125,1.0,1.0,flexible,3,8.0
3490114,17575648,6,2,3,2,226,1,1125,1.0,1.0,flexible,0,
3533231,4649609,6,2,1,2,112,2,30,1.0,1.0,strict_14_with_grace_period,40,10.0
3536304,18260491,1,26,3,2,31,1,1125,1.0,1.0,moderate,11,10.0
3542394,2535130,11,23,1,4,35,15,1125,1.0,2.0,flexible,0,
3561395,15943778,6,2,1,4,102,7,365,2.0,2.0,moderate,10,10.0
3577110,18015070,6,2,1,2,25,4,120,1.0,1.0,strict_14_with_grace_period,145,10.0
3595167,18112590,6,22,1,2,21,1,1125,1.0,1.0,moderate,214,10.0
3602334,18149939,11,2,1,2,37,7,1125,1.0,1.0,moderate,29,10.0
3614178,3320356,6,2,1,2,88,2,180,1.0,1.0,strict_14_with_grace_period,293,10.0
3616312,7165956,6,2,1,5,68,180,365,2.0,4.0,flexible,61,10.0
3624106,18259367,11,2,3,2,31,1,1125,1.0,1.0,strict_14_with_grace_period,22,10.0
3635953,18334496,11,29,1,4,100,1,1125,1.0,2.0,moderate,422,10.0
3637873,2828190,11,2,3,2,40,1,1125,1.0,1.0,flexible,0,
3663231,18507010,6,26,1,4,135,1,1125,3.0,2.0,strict_14_with_grace_period,0,
3666234,18590732,14,22,3,2,35,3,1125,1.0,2.0,moderate,14,10.0
3679755,18703154,6,2,3,4,90,1,1125,1.0,1.0,moderate,5,9.0
3682989,18725178,11,2,1,6,100,2,1125,3.0,5.0,strict_14_with_grace_period,216,10.0
3685560,18744018,11,26,3,2,63,2,8,1.0,1.0,strict_14_with_grace_period,0,
3688757,16700013,6,2,1,4,85,30,90,2.0,2.0,strict_14_with_grace_period,254,10.0
3696312,13707548,4,26,3,2,25,1,1125,1.0,1.0,flexible,1,
3702372,17929515,4,26,3,2,33,1,1125,1.0,1.0,flexible,89,10.0
3709629,18925004,6,2,1,6,140,2,1125,4.0,4.0,strict_14_with_grace_period,97,9.0
3726437,4470531,6,2,1,5,125,3,90,2.0,4.0,moderate,11,10.0
3756112,11736749,11,2,3,2,33,1,1125,1.0,1.0,moderate,114,9.0
3761074,19236406,14,26,3,1,15,30,365,1.0,1.0,flexible,0,
3767434,18242899,3,2,1,2,31,2,1125,1.0,1.0,flexible,69,10.0
3768522,19309494,14,26,3,2,56,5,1125,1.0,1.0,flexible,0,
3769109,19314659,10,26,3,2,50,1,1125,1.0,2.0,flexible,0,
3789769,1502998,6,2,3,2,17,2,1125,1.0,1.0,moderate,5,10.0
3835382,7766326,6,2,1,4,122,1,360,2.0,2.0,strict_14_with_grace_period,98,10.0
3835975,19712702,6,2,1,6,102,7,1125,3.0,5.0,strict_14_with_grace_period,133,10.0
3843070,19806027,4,2,3,1,28,4,365,1.0,0.0,flexible,24,10.0
3843388,19808967,6,2,3,1,16,3,31,1.0,1.0,moderate,72,10.0
3843651,19464589,5,2,1,5,158,2,1125,2.0,3.0,moderate,83,10.0
3848018,2653797,6,2,3,2,18,1,1125,1.0,1.0,moderate,16,10.0
3849434,10731286,6,2,1,3,54,2,1125,1.0,1.0,strict_14_with_grace_period,227,10.0
3869175,19979617,6,2,1,2,34,3,100,1.0,1.0,strict_14_with_grace_period,225,10.0
3869649,17551851,6,2,3,2,15,1,90,1.0,1.0,moderate,43,10.0
3874633,17822196,6,29,1,4,55,28,1125,0.0,0.0,strict_14_with_grace_period,26,9.0
3874727,20018764,4,26,3,2,100,1,1125,1.0,0.0,moderate,0,
3876420,20030198,3,2,1,2,29,5,365,1.0,1.0,moderate,33,10.0
3881748,17843455,3,2,1,2,35,15,1125,1.0,1.0,moderate,85,10.0
3897209,19849417,3,2,3,2,33,6,90,1.0,1.0,moderate,0,
3898193,12389380,6,2,1,4,113,3,1125,1.0,2.0,strict_14_with_grace_period,26,10.0
3904158,6790709,6,2,1,6,44,3,1125,2.0,3.0,flexible,67,10.0
3916192,6522855,6,2,1,4,102,1,1125,1.0,1.0,strict_14_with_grace_period,317,10.0
3916297,4028100,6,2,1,3,37,2,1125,2.0,2.0,strict_14_with_grace_period,48,10.0
3924861,20018764,4,26,3,2,65,1,1125,1.0,1.0,moderate,1,10.0
3925290,19865487,11,15,3,1,10,1,1125,1.0,1.0,strict_14_with_grace_period,5,10.0
3938955,3611390,6,2,4,1,10,2,12,1.0,1.0,moderate,75,10.0
3942287,3151538,11,2,1,4,283,5,1125,2.0,2.0,strict_14_with_grace_period,7,10.0
3944872,20442452,6,2,1,2,78,3,1125,1.0,1.0,moderate,29,10.0
3947107,20456562,14,34,3,1,45,1,1125,2.0,0.0,flexible,28,9.0
3950182,18822337,6,2,1,4,79,1,1125,2.0,3.0,flexible,36,10.0
3961445,11109259,4,22,1,1,17,1,1125,1.0,1.0,moderate,53,10.0
3962866,20538109,6,26,3,1,34,1,4,1.0,1.0,flexible,0,
3963443,20532650,14,26,3,2,45,3,1125,1.0,1.0,moderate,0,
3963510,20532650,14,2,3,2,33,3,1125,1.0,1.0,flexible,9,10.0
3983196,20646250,4,26,3,1,15,3,1125,1.0,1.0,strict_14_with_grace_period,1,
3987218,20667217,6,2,1,4,226,2,60,1.0,1.0,strict_14_with_grace_period,8,10.0
4000119,20738791,6,2,3,1,38,1,30,1.0,1.0,flexible,8,10.0
4013766,5755202,11,29,1,4,119,3,1124,1.0,2.0,strict_14_with_grace_period,146,10.0
4014355,10345467,9,2,3,2,9,1,1125,1.0,1.0,flexible,0,
4032302,20905627,6,2,1,2,44,2,60,1.0,2.0,strict_14_with_grace_period,118,10.0
4041762,20271808,6,2,3,1,33,2,1125,1.0,1.0,moderate,0,
4062881,18260491,1,26,3,1,20,1,1125,1.0,1.0,moderate,14,10.0
4073755,20264437,11,2,3,2,31,3,1125,1.0,1.0,strict_14_with_grace_period,21,10.0
4074448,21131434,6,4,3,7,25,1,1125,3.0,7.0,moderate,83,10.0
4074709,19810723,6,2,1,4,28,3,1125,2.0,2.0,moderate,93,10.0
4077706,2677221,6,2,3,2,48,2,1125,2.0,1.0,strict_14_with_grace_period,0,
4084998,21188069,6,2,1,4,85,2,1125,2.0,2.0,moderate,0,
4091848,20976328,6,29,3,4,28,2,30,2.0,2.0,strict_14_with_grace_period,51,9.0
4091882,7680709,1,22,3,1,12,2,20,1.0,1.0,strict_14_with_grace_period,70,10.0
4097894,2925853,4,4,3,2,26,2,1125,1.0,1.0,strict_14_with_grace_period,125,10.0
4099823,10833117,3,2,4,2,453,1,1125,1.0,1.0,flexible,0,
4112266,21336433,14,2,1,4,24,180,1125,2.0,3.0,moderate,1,10.0
4118496,15219834,11,2,1,5,125,3,1125,3.0,3.0,strict_14_with_grace_period,42,9.0
4136625,21233003,3,2,3,2,25,1,1125,1.0,2.0,flexible,0,
4142890,21491265,6,2,1,4,62,2,1125,2.0,2.0,moderate,40,10.0
4144599,21500377,11,2,3,2,29,2,1125,1.0,2.0,moderate,140,10.0
4162879,6248044,6,26,3,3,11,1,90,1.0,1.0,strict_14_with_grace_period,67,9.0
4179076,21681497,11,2,1,4,175,1,500,2.0,3.0,flexible,15,10.0
4179329,21315348,11,2,3,1,44,1,1125,1.0,1.0,flexible,2,8.0
4180044,15219834,11,2,1,2,68,2,1125,1.0,1.0,moderate,47,10.0
4180446,21315348,11,2,1,4,79,1,1125,3.0,3.0,flexible,29,9.0
4197547,2337914,6,2,1,3,159,2,1125,2.0,2.0,moderate,7,9.0
4218018,21563836,11,2,3,2,19,1,1125,1.0,1.0,flexible,7,9.0
4234262,21970685,6,2,1,3,71,2,365,1.0,1.0,moderate,374,10.0
4256949,7682248,6,26,3,2,34,3,90,1.0,1.0,strict_14_with_grace_period,36,10.0
4257047,7682248,6,29,1,5,57,3,90,0.0,4.0,strict_14_with_grace_period,16,9.0
4257141,7682248,6,26,3,2,32,3,90,1.0,1.0,strict_14_with_grace_period,26,10.0
4263660,9147711,6,2,3,2,34,1,5,1.0,1.0,strict_14_with_grace_period,361,9.0
4264369,22136429,11,2,3,2,15,1,1125,1.0,1.0,moderate,19,10.0
4269213,21538376,11,2,1,5,44,2,1125,2.0,3.0,moderate,174,10.0
4269477,22164738,3,2,3,2,65,4,1125,1.0,1.0,flexible,2,10.0
4271260,7838038,2,26,3,2,17,1,1125,1.0,1.0,flexible,0,
4274998,2337914,14,2,3,2,158,1,1125,1.0,1.0,moderate,1,10.0
4276768,21975550,14,26,3,2,27,1,1125,1.0,2.0,flexible,7,10.0
4278958,5755202,11,2,1,5,177,7,1125,2.0,2.0,strict_14_with_grace_period,91,10.0
4286935,790208,11,26,3,5,62,2,1125,2.0,3.0,strict_14_with_grace_period,34,10.0
4287097,22256207,6,2,1,2,89,3,100,1.0,2.0,moderate,8,9.0
4297680,18242899,3,2,1,2,29,10,1125,1.0,2.0,flexible,39,10.0
4310491,22374603,3,2,3,2,17,5,1125,1.0,1.0,flexible,3,10.0
4316470,22409210,1,26,3,6,338,1,1125,3.0,0.0,flexible,0,
4323449,22447999,14,37,3,2,50,15,1125,1.0,1.0,strict_14_with_grace_period,0,
4325022,15828400,11,2,1,4,178,3,1125,3.0,2.0,strict_14_with_grace_period,1,10.0
4330122,22482638,14,26,3,1,15,1,15,1.0,1.0,moderate,67,10.0
4330231,22482905,1,29,3,2,35,1,1,1.0,0.0,strict_14_with_grace_period,1,
4342963,7682248,6,26,3,3,32,2,90,1.0,2.0,strict_14_with_grace_period,52,10.0
4343004,7682248,6,2,3,2,23,2,15,1.0,1.0,flexible,8,9.0
4343260,22482905,1,29,3,2,33,1,1125,1.0,1.0,strict_14_with_grace_period,8,10.0
4359891,6248044,6,26,3,2,14,2,90,1.0,1.0,strict_14_with_grace_period,25,8.0
4368899,8782874,6,2,3,2,24,3,1125,1.0,1.0,moderate,66,10.0
4371186,21327240,11,2,3,2,21,3,8,1.0,1.0,flexible,22,10.0
4378578,9692437,6,2,3,2,113,1,1125,1.0,1.0,flexible,1,10.0
4388360,19577858,6,2,3,1,14,1,30,1.0,1.0,strict_14_with_grace_period,54,10.0
4390555,3921562,3,2,3,1,11,3,1125,1.0,1.0,moderate,2,6.0
4391108,2828190,11,2,3,1,57,1,1125,1.0,1.0,flexible,0,
4403737,19383727,6,2,3,1,57,1,1125,1.0,1.0,flexible,0,
4409975,19927450,4,26,1,2,57,1,1125,1.0,1.0,flexible,163,10.0
4421504,22931264,6,2,1,6,88,3,1125,2.0,3.0,moderate,114,10.0
4423115,18012220,6,35,3,2,52,2,30,1.0,1.0,moderate,103,10.0
4439081,19039013,11,2,3,2,57,30,180,1.0,1.0,moderate,0,
4439986,18972381,11,2,1,4,48,3,1125,2.0,2.0,strict_14_with_grace_period,8,10.0
4454484,5665059,6,29,1,2,15,5,1125,1.0,1.0,strict_14_with_grace_period,69,10.0
4457362,17468617,4,26,1,10,134,2,365,5.0,6.0,strict_14_with_grace_period,9,10.0
4463479,7682248,6,26,3,2,34,3,90,1.0,1.0,strict_14_with_grace_period,40,9.0
4469994,23169081,6,2,3,2,91,1,1125,1.0,1.0,flexible,0,
4481856,21315348,11,2,3,2,51,1,1125,1.0,1.0,flexible,2,10.0
4489287,23287902,3,2,1,5,57,3,15,2.0,2.0,strict_14_with_grace_period,8,10.0
4492814,20629876,11,2,1,3,102,3,30,2.0,2.0,moderate,21,10.0
4494729,23314838,11,2,1,6,146,2,90,3.0,4.0,strict_14_with_grace_period,193,10.0
4498892,6065857,3,2,1,9,78,1,1125,3.0,6.0,strict_14_with_grace_period,85,9.0
4509191,19411159,6,23,3,1,20,2,1125,1.0,1.0,flexible,0,
4509559,19927450,4,26,1,2,57,1,1125,1.0,1.0,moderate,209,10.0
4510545,23387571,6,2,1,4,45,4,30,2.0,0.0,moderate,15,10.0
4519487,6604619,14,26,3,1,21,6,1125,1.0,1.0,strict_14_with_grace_period,5,9.0
4530119,23326447,3,2,3,2,23,2,1125,1.0,1.0,moderate,0,
4533932,23509117,6,2,1,2,170,3,15,2.0,2.0,flexible,0,
4550512,10993719,4,26,3,2,50,2,1125,1.0,1.0,moderate,73,10.0
4554878,3511034,6,2,1,4,77,6,1125,2.0,2.0,moderate,2,9.0
4559233,1335630,11,2,3,2,35,1,20,1.0,1.0,moderate,72,10.0
4565401,899360,6,2,1,4,77,5,180,2.0,3.0,moderate,140,10.0
4567682,23677448,6,2,3,1,38,2,1125,1.0,1.0,strict_14_with_grace_period,3,7.0
4580960,17929515,4,26,3,2,34,1,1125,1.0,1.0,flexible,61,10.0
4581152,15219834,11,2,1,2,50,3,1125,1.0,0.0,moderate,36,10.0
4602165,8015823,6,2,3,2,20,2,200,1.0,1.0,strict_14_with_grace_period,4,7.0
4604049,7756728,6,29,1,3,93,1,1125,1.0,1.0,moderate,156,10.0
4604145,4326326,6,33,1,3,36,179,360,1.0,1.0,strict_14_with_grace_period,20,9.0
4615830,17476722,6,2,1,3,45,3,1125,1.0,1.0,strict_14_with_grace_period,4,10.0
4621933,1979548,3,2,3,2,20,2,30,1.0,1.0,strict_14_with_grace_period,22,10.0
4637821,15318964,16,26,1,4,125,2,1125,2.0,3.0,flexible,9,9.0
4639705,16690051,6,2,3,2,51,2,1125,1.0,1.0,flexible,0,
4642478,23057877,4,26,3,1,11,60,1125,1.0,1.0,strict_14_with_grace_period,1,8.0
4642549,24017549,4,26,3,2,50,1,1125,1.0,1.0,strict_14_with_grace_period,151,10.0
4668026,11000963,3,2,3,2,28,1,1125,1.0,2.0,flexible,0,
4668485,24152421,6,29,3,2,40,1,1125,1.0,1.0,flexible,0,
4670591,4075316,6,2,3,2,17,1,365,1.0,1.0,flexible,252,10.0
4694822,989526,6,2,1,4,203,6,14,2.0,4.0,strict_14_with_grace_period,3,10.0
4695474,24273524,4,2,1,2,79,2,1125,1.0,0.0,flexible,63,10.0
4695654,12958250,3,2,1,4,45,1,1125,2.0,2.0,flexible,1,10.0
4709767,23437891,6,2,1,4,80,2,1125,2.0,2.0,strict_14_with_grace_period,94,10.0
4719159,7682248,6,26,3,2,28,2,90,1.0,1.0,strict_14_with_grace_period,47,10.0
4719467,7682248,6,26,3,2,34,3,90,1.0,1.0,strict_14_with_grace_period,4,10.0
4719784,7682248,6,26,3,2,28,3,90,1.0,1.0,strict_14_with_grace_period,32,9.0
4720795,24385759,6,4,3,2,62,3,15,1.0,2.0,flexible,0,
4725334,6426042,6,2,1,4,126,1,1125,2.0,2.0,strict_14_with_grace_period,178,10.0
4735000,3881522,6,26,3,2,17,4,1125,1.0,1.0,strict_14_with_grace_period,22,9.0
4776229,24386770,3,2,3,2,75,1,1125,1.0,1.0,flexible,0,
4776914,17527001,4,26,1,3,50,4,1125,2.0,2.0,strict_14_with_grace_period,63,10.0
4791533,24695977,6,2,3,1,25,1,1125,1.0,1.0,flexible,12,10.0
4799503,18771793,11,29,1,3,79,3,1125,0.0,1.0,moderate,3,9.0
4801896,20440301,6,2,1,4,100,1,150,2.0,2.0,flexible,365,10.0
4806816,875911,3,2,1,3,79,3,8,2.0,2.0,moderate,6,9.0
4814757,12389380,6,2,1,8,181,3,1125,4.0,4.0,strict_14_with_grace_period,37,10.0
4820090,14063185,11,2,1,5,37,3,1125,2.0,3.0,moderate,3,10.0
4822510,20226499,3,2,1,4,85,3,120,3.0,3.0,strict_14_with_grace_period,8,10.0
4823418,5085423,11,2,1,4,187,3,1125,2.0,3.0,strict_14_with_grace_period,30,10.0
4831011,24767612,11,4,2,2,78,1,30,1.0,1.0,strict_14_with_grace_period,10,10.0
4832002,24767612,11,4,3,2,86,1,30,1.0,1.0,strict_14_with_grace_period,14,10.0
4832713,24877480,1,26,3,2,27,3,28,1.0,2.0,moderate,1,10.0
4833571,17796480,6,2,3,2,27,3,90,1.0,1.0,moderate,16,10.0
4835724,24877480,1,26,3,1,27,2,1125,1.0,1.0,flexible,2,10.0
4846536,10730083,14,23,1,5,89,7,1125,2.0,3.0,strict_14_with_grace_period,28,9.0
4856659,24984324,4,2,3,2,29,2,1125,1.0,1.0,strict_14_with_grace_period,82,10.0
4882286,25117996,11,2,1,3,142,3,1125,2.0,2.0,strict_14_with_grace_period,12,10.0
4885738,25135800,6,2,3,2,10,1,1125,1.0,1.0,flexible,0,
4887760,6248044,6,26,4,6,12,1,90,1.0,6.0,strict_14_with_grace_period,28,9.0
4888236,9319247,6,29,1,5,78,2,120,2.0,3.0,moderate,221,10.0
4895630,25193900,4,29,1,4,136,3,30,1.0,1.0,strict_14_with_grace_period,32,10.0
4909687,6248044,6,26,3,1,10,1,90,1.0,1.0,strict_14_with_grace_period,28,9.0
4909688,6248044,6,26,3,2,11,2,90,1.0,1.0,strict_14_with_grace_period,20,9.0
4916861,17493758,6,29,1,3,36,1,1125,1.0,2.0,moderate,195,10.0
4920692,18015070,6,2,1,4,36,4,60,1.0,1.0,strict_14_with_grace_period,154,9.0
4930220,25397497,3,2,3,2,10,1,1125,1.0,1.0,flexible,1,10.0
4933231,10917267,6,2,1,6,102,1,1125,3.0,3.0,flexible,210,9.0
4935703,13453720,3,2,3,2,12,1,30,1.0,1.0,moderate,0,
4936003,24597950,2,15,1,3,49,3,1125,2.0,2.0,flexible,33,10.0
4942075,23451355,6,2,3,1,12,7,1125,1.0,1.0,flexible,0,
4951061,23428032,4,2,1,4,75,1,1125,2.0,3.0,strict_14_with_grace_period,61,10.0
4955354,816295,3,2,3,2,20,4,21,1.0,0.0,strict_14_with_grace_period,33,10.0
4975402,12389380,6,2,1,4,124,3,1125,2.0,2.0,strict_14_with_grace_period,39,10.0
4978334,21248872,1,26,3,6,112,1,1125,3.0,6.0,flexible,11,10.0
4983049,3983265,6,2,1,4,45,4,1125,1.0,1.0,strict_14_with_grace_period,80,10.0
4992318,25736031,6,29,1,2,396,5,60,2.0,2.0,strict_14_with_grace_period,0,
5007117,4266310,11,2,1,4,340,365,1125,4.0,4.0,strict_14_with_grace_period,0,
5012755,10917267,6,2,1,8,34,1,1125,4.0,6.0,moderate,175,8.0
5013545,159138,5,26,1,5,74,30,1000,3.0,4.0,moderate,0,
5021012,25905434,6,2,3,2,17,2,1124,1.0,1.0,moderate,86,10.0
5037268,25870635,1,26,3,2,25,5,1125,1.0,1.0,strict_14_with_grace_period,4,8.0
5040062,16395236,4,2,1,6,110,2,1125,3.0,3.0,moderate,29,10.0
5045386,18242899,3,2,1,2,39,10,1125,1.0,1.0,flexible,19,10.0
5049303,16625725,1,2,3,1,25,2,5,1.0,1.0,flexible,0,
5049781,26071036,6,2,3,2,31,7,180,1.0,1.0,moderate,1,10.0
5051056,16395236,4,2,3,2,37,2,1125,1.0,1.0,flexible,4,10.0
5055869,2906174,6,35,1,4,85,2,180,2.0,2.0,moderate,55,10.0
5058024,26115616,3,2,3,2,19,1,31,1.0,1.0,moderate,1,10.0
5060144,20584480,3,2,1,3,35,1,1125,1.0,2.0,flexible,2,10.0
5061072,24601315,3,15,1,9,75,1,1125,3.0,5.0,moderate,205,10.0
5061093,24601315,3,29,1,4,44,1,1125,0.0,2.0,moderate,275,10.0
5065732,8905097,6,29,1,6,231,1,1125,2.0,3.0,super_strict_30,227,10.0
5070456,11846015,6,29,1,2,61,2,1125,1.0,1.0,strict_14_with_grace_period,105,10.0
5074668,26205067,6,2,1,2,50,10,1125,1.0,1.0,moderate,17,9.0
5082965,4406517,6,2,3,2,29,3,40,1.0,1.0,flexible,114,10.0
5084236,25063209,10,26,3,3,55,1,1125,1.0,1.0,moderate,0,
5103240,5665059,16,2,3,1,9,21,90,1.0,1.0,flexible,0,
5122937,26419545,14,26,3,2,30,1,1125,1.0,1.0,flexible,0,
5145498,22942565,6,26,3,1,51,25,29,1.0,1.0,moderate,0,
5146643,24385759,6,4,3,4,85,3,15,1.0,4.0,moderate,0,
5149822,17688176,6,2,1,6,85,2,1125,2.0,4.0,strict_14_with_grace_period,200,10.0
5152399,14375258,6,2,3,2,19,2,21,1.0,1.0,moderate,16,10.0
5164561,3642012,1,26,3,1,14,3,90,1.0,1.0,strict_14_with_grace_period,1,10.0
5165714,19349476,1,22,1,2,22,8,108,0.0,2.0,moderate,25,9.0
5171256,10433685,6,26,3,2,30,5,30,2.0,1.0,moderate,2,8.0
5171464,12216741,6,2,1,3,48,1,600,1.0,1.0,moderate,227,10.0
5173777,5870021,4,22,3,2,36,2,365,1.0,1.0,strict_14_with_grace_period,69,10.0
5175030,26767540,6,33,1,2,74,1,180,1.0,1.0,moderate,27,10.0
5180242,8997261,11,2,3,2,57,2,1125,1.0,1.0,strict_14_with_grace_period,2,10.0
5180895,12581631,3,26,3,1,20,30,365,1.0,1.0,flexible,12,10.0
5182369,26804107,6,29,1,3,57,2,1125,1.0,1.0,strict_14_with_grace_period,195,10.0
5183850,22237612,3,2,3,2,125,1,1125,1.0,1.0,moderate,4,9.0
5183863,15219834,11,2,1,4,83,1,1125,2.0,2.0,strict_14_with_grace_period,23,10.0
5189298,25471598,9,31,3,2,12,1,1125,1.0,1.0,flexible,4,9.0
5193000,26861701,6,15,1,2,17,7,1125,0.0,3.0,moderate,242,10.0
